run_at,name,git,notes,param_fold,param_start,param_end,param_tickers,param_mode,param_stress,param_use_trade_rules,param_horizon_days,metric_fold,metric_tickers,metric_trades,metric_total_return_pct,metric_alpha_pct,metric_sharpe_ratio_daily,metric_nw_tstat_vs_cash,metric_max_drawdown_pct,metric_kill_all_pass,artifact_trades,artifact_equity,artifact_metrics,artifact_breakdown,artifact_attribution,param_allow_shorts,metric_approved_models
2026-04-26T10:33:49+00:00,backtest_walkforward,07bac8d,,,,,"[""MSFT"", ""NVDA"", ""AMD"", ""GOOGL"", ""META"", ""AMZN"", ""UNH"", ""CAT"", ""MU"", ""INTC"", ""LLY"", ""V"", ""MA"", ""HD"", ""PG"", ""BRK-B""]",long_only,1.0,False,15,,,1631,424.07,-640.19,0.856,4.216,-17.44,True,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_16tickers_trades.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_16tickers_equity.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_16tickers_metrics.json,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_16tickers_ticker_breakdown.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_16tickers_trade_attribution.csv,False,1.0
2026-04-26T10:34:21+00:00,backtest_walkforward,07bac8d,,,,,"[""MSFT"", ""NVDA"", ""AMD"", ""GOOGL"", ""META"", ""AMZN"", ""UNH"", ""CAT"", ""MU"", ""INTC"", ""LLY"", ""V"", ""MA"", ""HD"", ""PG"", ""BRK-B""]",long_only,1.0,False,20,,,1571,467.89,-596.37,0.903,4.395,-21.01,True,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_16tickers_trades.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_16tickers_equity.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_16tickers_metrics.json,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_16tickers_ticker_breakdown.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_16tickers_trade_attribution.csv,False,3.0
2026-04-26T10:36:56+00:00,backtest_walkforward,07bac8d,,,,,"[""MSFT"", ""NVDA"", ""AMD"", ""GOOGL"", ""META"", ""AMZN"", ""UNH"", ""CAT"", ""MU"", ""LLY"", ""V"", ""MA"", ""HD"", ""PG"", ""BRK-B""]",long_only,1.0,False,10,,,0,312.35,-751.9,0.941,3.902,-16.24,True,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_trades.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_equity.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_metrics.json,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_ticker_breakdown.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_trade_attribution.csv,False,0.0
2026-04-26T10:39:08+00:00,backtest_walkforward,07bac8d,,,,,"[""MSFT"", ""NVDA"", ""AMD"", ""GOOGL"", ""META"", ""AMZN"", ""UNH"", ""CAT"", ""MU"", ""LLY"", ""V"", ""MA"", ""HD"", ""PG"", ""BRK-B""]",long_only,1.0,False,10,,,4265,-72.76,-1137.02,-0.479,-2.697,-84.45,False,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_trades.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_equity.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_metrics.json,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_ticker_breakdown.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_trade_attribution.csv,False,0.0
2026-04-26T10:41:53+00:00,backtest_walkforward,07bac8d,,,,,"[""MSFT"", ""NVDA"", ""AMD"", ""GOOGL"", ""META"", ""AMZN"", ""UNH"", ""CAT"", ""MU"", ""LLY"", ""V"", ""MA"", ""HD"", ""PG"", ""BRK-B""]",long_only,1.0,False,10,,,3602,-65.85,-1130.11,-0.371,-2.203,-80.3,False,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_trades.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_equity.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_metrics.json,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_ticker_breakdown.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_trade_attribution.csv,False,0.0
2026-04-26T10:43:09+00:00,backtest_walkforward,07bac8d,,,,,"[""MSFT""]",long_only,1.0,False,10,,,132,368.55,-695.71,0.966,4.073,-18.0,True,/Users/amos/Code/Stock Market AI Bot/signals/MSFT_trades.csv,/Users/amos/Code/Stock Market AI Bot/signals/MSFT_equity.csv,/Users/amos/Code/Stock Market AI Bot/signals/MSFT_metrics.json,/Users/amos/Code/Stock Market AI Bot/signals/MSFT_ticker_breakdown.csv,/Users/amos/Code/Stock Market AI Bot/signals/MSFT_trade_attribution.csv,False,1.0
2026-04-26T10:43:34+00:00,backtest_walkforward,07bac8d,,,,,"[""MSFT"", ""NVDA"", ""AMD"", ""GOOGL"", ""META"", ""AMZN"", ""UNH"", ""CAT"", ""MU"", ""LLY"", ""V"", ""MA"", ""HD"", ""PG"", ""BRK-B""]",long_only,1.0,False,10,,,3526,-46.68,-1110.93,-0.204,-1.174,-69.41,False,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_trades.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_equity.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_metrics.json,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_ticker_breakdown.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_trade_attribution.csv,False,0.0
2026-04-26T10:45:13+00:00,backtest_walkforward,07bac8d,,,,,"[""MSFT"", ""NVDA"", ""AMD"", ""GOOGL"", ""META"", ""AMZN"", ""UNH"", ""CAT"", ""MU"", ""LLY"", ""V"", ""MA"", ""HD"", ""PG"", ""BRK-B""]",long_only,1.0,False,10,,,3526,-46.68,-1110.93,-0.204,-1.174,-69.41,False,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_trades.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_equity.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_metrics.json,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_ticker_breakdown.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_trade_attribution.csv,False,0.0
2026-04-26T10:46:09+00:00,backtest_walkforward,07bac8d,,,,,"[""MSFT"", ""NVDA"", ""AMD"", ""GOOGL"", ""META"", ""AMZN"", ""UNH"", ""CAT"", ""MU"", ""LLY"", ""V"", ""MA"", ""HD"", ""PG"", ""BRK-B""]",long_only,1.0,False,10,,,3408,-58.82,-1123.07,-0.317,-1.791,-75.94,False,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_trades.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_equity.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_metrics.json,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_ticker_breakdown.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_trade_attribution.csv,False,0.0
2026-04-26T10:46:48+00:00,backtest_walkforward,07bac8d,,,,,"[""MSFT"", ""NVDA"", ""AMD"", ""GOOGL"", ""META"", ""AMZN"", ""UNH"", ""CAT"", ""MU"", ""LLY"", ""V"", ""MA"", ""HD"", ""PG"", ""BRK-B""]",long_only,1.0,False,15,,,2452,201.72,-862.54,0.622,3.232,-15.04,True,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_trades.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_equity.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_metrics.json,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_ticker_breakdown.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_trade_attribution.csv,False,1.0
2026-04-26T10:47:18+00:00,backtest_walkforward,07bac8d,,,,,"[""MSFT"", ""NVDA"", ""AMD"", ""GOOGL"", ""META"", ""AMZN"", ""UNH"", ""CAT"", ""MU"", ""LLY"", ""V"", ""MA"", ""HD"", ""PG"", ""BRK-B""]",long_only,1.0,False,10,,,2221,386.91,-677.35,0.893,4.443,-12.66,True,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_trades.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_equity.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_metrics.json,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_ticker_breakdown.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_trade_attribution.csv,False,8.0
2026-04-26T10:47:24+00:00,backtest_walkforward,07bac8d,,,,,"[""MSFT"", ""NVDA"", ""AMD"", ""GOOGL"", ""META"", ""AMZN"", ""UNH"", ""CAT"", ""MU"", ""LLY"", ""V"", ""MA"", ""HD"", ""PG"", ""BRK-B""]",long_only,1.0,False,20,,,1580,517.6,-546.66,0.938,4.629,-15.8,True,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_trades.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_equity.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_metrics.json,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_ticker_breakdown.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_trade_attribution.csv,False,4.0
2026-04-26T10:48:19+00:00,backtest_walkforward,07bac8d,,,,,"[""MSFT"", ""NVDA"", ""AMD"", ""GOOGL"", ""META"", ""AMZN"", ""UNH"", ""CAT"", ""MU"", ""LLY"", ""V"", ""MA"", ""HD"", ""PG"", ""BRK-B""]",long_only,1.0,False,10,,,1698,458.06,-606.2,0.916,4.475,-13.69,True,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_trades.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_equity.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_metrics.json,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_ticker_breakdown.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_trade_attribution.csv,False,2.0
2026-04-26T10:50:55+00:00,backtest_walkforward,07bac8d,,,,,"[""MSFT"", ""NVDA"", ""AMD"", ""GOOGL"", ""META"", ""AMZN"", ""UNH"", ""CAT"", ""MU"", ""LLY"", ""V"", ""MA"", ""HD"", ""PG"", ""BRK-B""]",long_only,1.0,False,10,,,1995,97.6,-966.65,0.36,2.083,-23.64,False,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_trades.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_equity.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_metrics.json,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_ticker_breakdown.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_trade_attribution.csv,False,0.0
2026-04-26T10:58:37+00:00,backtest_walkforward,07bac8d,,,,,"[""MSFT"", ""NVDA"", ""AMD"", ""GOOGL"", ""META"", ""AMZN"", ""UNH"", ""CAT"", ""MU"", ""LLY"", ""V"", ""MA"", ""HD"", ""PG"", ""BRK-B""]",long_only,1.0,False,20,,,2001,304.7,-759.55,0.819,4.041,-12.77,True,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_trades.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_equity.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_metrics.json,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_ticker_breakdown.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_trade_attribution.csv,False,7.0
2026-04-26T11:10:05+00:00,backtest_walkforward,07bac8d,,,,,"[""MSFT"", ""NVDA"", ""AMD"", ""GOOGL"", ""META"", ""AMZN"", ""UNH"", ""CAT"", ""MU"", ""LLY"", ""V"", ""MA"", ""HD"", ""PG"", ""BRK-B""]",long_only,1.0,False,20,,,2574,7.05,-1057.21,0.095,0.495,-40.59,False,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_trades.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_equity.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_metrics.json,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_ticker_breakdown.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_trade_attribution.csv,False,0.0
2026-04-26T11:11:49+00:00,backtest_walkforward,07bac8d,,,,,"[""MSFT"", ""NVDA"", ""AMD"", ""GOOGL"", ""META"", ""AMZN"", ""UNH"", ""CAT"", ""MU"", ""LLY"", ""V"", ""MA"", ""HD"", ""PG"", ""BRK-B""]",long_only,1.0,False,20,,,2704,17.79,-1046.47,0.142,0.768,-46.77,False,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_trades.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_equity.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_metrics.json,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_ticker_breakdown.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_trade_attribution.csv,False,0.0
2026-04-26T11:12:27+00:00,backtest_walkforward,07bac8d,,,,,"[""MSFT"", ""NVDA"", ""AMD"", ""GOOGL"", ""META"", ""AMZN"", ""UNH"", ""CAT"", ""MU"", ""LLY"", ""V"", ""MA"", ""HD"", ""PG"", ""BRK-B""]",long_only,1.0,False,20,,,2704,17.79,-1046.46,0.142,0.768,-46.77,False,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_trades.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_equity.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_metrics.json,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_ticker_breakdown.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_trade_attribution.csv,False,0.0
2026-04-26T11:14:34+00:00,backtest_walkforward,07bac8d,,,,,"[""MSFT"", ""NVDA"", ""AMD"", ""GOOGL"", ""META"", ""AMZN"", ""UNH"", ""CAT"", ""MU"", ""LLY"", ""V"", ""MA"", ""HD"", ""PG"", ""BRK-B""]",long_only,1.0,False,10,,,2549,38.92,-1025.34,0.222,1.188,-29.28,False,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_trades.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_equity.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_metrics.json,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_ticker_breakdown.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_trade_attribution.csv,False,0.0
2026-04-26T11:15:12+00:00,backtest_walkforward,07bac8d,,,,,"[""MSFT"", ""NVDA"", ""AMD"", ""GOOGL"", ""META"", ""AMZN"", ""UNH"", ""CAT"", ""MU"", ""LLY"", ""V"", ""MA"", ""HD"", ""PG"", ""BRK-B""]",long_only,1.0,False,15,,,2765,63.12,-1001.13,0.296,1.625,-24.26,False,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_trades.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_equity.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_metrics.json,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_ticker_breakdown.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_trade_attribution.csv,False,0.0
2026-04-26T11:15:48+00:00,backtest_walkforward,07bac8d,,,,,"[""MSFT"", ""NVDA"", ""AMD"", ""GOOGL"", ""META"", ""AMZN"", ""UNH"", ""CAT"", ""MU"", ""LLY"", ""V"", ""MA"", ""HD"", ""PG"", ""BRK-B""]",long_only,1.0,False,20,,,2011,270.68,-793.58,0.779,3.809,-16.0,True,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_trades.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_equity.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_metrics.json,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_ticker_breakdown.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_trade_attribution.csv,False,4.0
2026-04-26T11:22:13+00:00,backtest_walkforward,07bac8d,,,,,"[""MSFT"", ""NVDA"", ""AMD"", ""GOOGL"", ""META"", ""AMZN"", ""UNH"", ""CAT"", ""MU"", ""LLY"", ""V"", ""MA"", ""HD"", ""PG"", ""BRK-B""]",long_only,1.0,False,20,,,1913,397.31,-666.94,0.901,4.452,-12.34,True,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_trades.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_equity.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_metrics.json,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_ticker_breakdown.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_trade_attribution.csv,False,5.0
2026-04-26T11:24:38+00:00,backtest_walkforward,07bac8d,,,,,"[""MSFT"", ""NVDA"", ""AMD"", ""GOOGL"", ""META"", ""AMZN"", ""UNH"", ""CAT"", ""MU"", ""LLY"", ""V"", ""MA"", ""HD"", ""PG"", ""BRK-B""]",long_only,1.0,False,10,,,2723,-13.71,-1077.97,-0.004,-0.021,-49.62,False,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_trades.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_equity.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_metrics.json,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_ticker_breakdown.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_trade_attribution.csv,False,0.0
2026-04-26T11:25:16+00:00,backtest_walkforward,07bac8d,,,,,"[""MSFT"", ""NVDA"", ""AMD"", ""GOOGL"", ""META"", ""AMZN"", ""UNH"", ""CAT"", ""MU"", ""LLY"", ""V"", ""MA"", ""HD"", ""PG"", ""BRK-B""]",long_only,1.0,False,15,,,2880,45.2,-1019.05,0.242,1.366,-26.15,False,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_trades.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_equity.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_metrics.json,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_ticker_breakdown.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_trade_attribution.csv,False,0.0
2026-04-26T11:25:48+00:00,backtest_walkforward,07bac8d,,,,,"[""MSFT"", ""NVDA"", ""AMD"", ""GOOGL"", ""META"", ""AMZN"", ""UNH"", ""CAT"", ""MU"", ""LLY"", ""V"", ""MA"", ""HD"", ""PG"", ""BRK-B""]",long_only,1.0,False,20,,,313,414.4,-649.85,0.974,4.304,-17.46,True,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_trades.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_equity.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_metrics.json,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_ticker_breakdown.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_trade_attribution.csv,False,1.0
2026-04-26T11:30:34+00:00,backtest_walkforward,2822443,,,,,"[""MSFT"", ""NVDA"", ""AMD"", ""GOOGL"", ""META"", ""AMZN"", ""UNH"", ""CAT"", ""MU"", ""LLY"", ""V"", ""MA"", ""HD"", ""PG"", ""BRK-B""]",long_only,1.0,False,20,,,313,414.4,-649.85,0.974,4.304,-17.46,True,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_trades.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_equity.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_metrics.json,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_ticker_breakdown.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_trade_attribution.csv,False,1.0
2026-04-26T11:33:20+00:00,backtest_walkforward,2822443,,,,,"[""MSFT"", ""NVDA"", ""AMD"", ""GOOGL"", ""META"", ""AMZN"", ""UNH"", ""CAT"", ""MU"", ""LLY"", ""V"", ""MA"", ""HD"", ""PG"", ""BRK-B""]",long_only,1.0,False,20,,,2001,304.7,-759.55,0.819,4.041,-12.77,True,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_trades.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_equity.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_metrics.json,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_ticker_breakdown.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_trade_attribution.csv,False,7.0
2026-04-26T11:40:26+00:00,backtest_walkforward,2822443,,,,,"[""MSFT"", ""NVDA"", ""AMD"", ""GOOGL"", ""META"", ""AMZN"", ""UNH"", ""CAT"", ""MU"", ""INTC"", ""LLY"", ""V"", ""MA"", ""HD"", ""PG"", ""BRK-B""]",long_only,1.0,False,20,,,2006,416.27,-647.98,0.937,4.692,-14.01,True,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_16tickers_trades.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_16tickers_equity.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_16tickers_metrics.json,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_16tickers_ticker_breakdown.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_16tickers_trade_attribution.csv,False,5.0
