journaled_at,run_date,shadow_name,shadow_config_signature,paper_ready,gates_all_pass,reason,current_regime,latest_factor_date,predicted_at,gross_exposure,core_gross,overlay_gross,raw_overlay_gross,target_spy_weight,target_qqq_weight,target_tqqq_weight,target_cash_weight,overlay_tickers,overlay_weights_json,raw_overlay_weights_json,sticky_holdings_source,sticky_holdings_used,sticky_held_tickers,live_config_hash,walkforward_approval_pass,nested_cost_stress_approval_pass,medium_risk_review_pass,feature_health_gate_pass,source_mean_oos_alpha_vs_qqq_pct,source_mean_oos_sharpe,source_worst_oos_drawdown_pct,source_worst_oos_turnover_pct,backtest_sharpe,backtest_max_drawdown_pct,backtest_total_return_pct
2026-07-24T16:09:41+00:00,2026-07-24,riskoff_guard,"h=20,ov=0.5,ma=100,vol=percentile:0.3,score=regime_adaptive_riskoff_guard,shape=top3,weighting=sticky_score,tqqq=0.0,risk=off",True,True,nested walk-forward live gates pass,risk_off,2026-07-23,2026-07-25T00:09+08:00,0.8,0.55,0.25,0.25,0.33,0.22,0.0,0.2,"CAT,MU,WMT","{""CAT"": 0.134774, ""MU"": 0.083333, ""WMT"": 0.031893}","{""CAT"": 0.134774, ""MU"": 0.083333, ""WMT"": 0.031893}",alpaca_daily_status,True,"ABBV,COP,EXC",0ab301102573b9ee,True,True,True,True,15.82,1.667,-27.56,533.29,1.332,-29.38,8749.76
2026-07-27T16:28:33+00:00,2026-07-27,riskoff_guard,"h=20,ov=0.5,ma=100,vol=percentile:0.3,score=regime_adaptive_riskoff_guard,shape=top3,weighting=sticky_score,tqqq=0.0,risk=off",True,True,nested walk-forward live gates pass,risk_off,2026-07-23,2026-07-28T00:28+08:00,0.8,0.55,0.25,0.25,0.33,0.22,0.0,0.2,"MU,CAT,AMAT","{""AMAT"": 0.031893, ""CAT"": 0.083333, ""MU"": 0.134774}","{""AMAT"": 0.031893, ""CAT"": 0.083333, ""MU"": 0.134774}",alpaca_daily_status,True,"ABBV,COP,EXC",4bc96cb4300d3561,True,True,True,True,15.82,1.667,-27.56,533.29,1.351,-29.53,9523.64
2026-07-28T16:02:05+00:00,2026-07-28,riskoff_guard,"h=20,ov=0.5,ma=100,vol=percentile:0.3,score=regime_adaptive_riskoff_guard,shape=top3,weighting=sticky_score,tqqq=0.0,risk=off",True,True,nested walk-forward live gates pass,risk_off,2026-07-27,2026-07-29T00:02+08:00,0.8,0.55,0.25,0.25,0.33,0.22,0.0,0.2,"MU,CAT,C","{""C"": 0.031893, ""CAT"": 0.083333, ""MU"": 0.134774}","{""C"": 0.031893, ""CAT"": 0.083333, ""MU"": 0.134774}",alpaca_daily_status,True,"ABBV,COP,EXC",ae18afed20ca520c,True,True,True,True,15.82,1.667,-27.56,533.29,1.351,-29.53,9523.64
2026-08-03T16:18:12+00:00,2026-08-03,riskoff_guard,"h=20,ov=0.5,ma=100,vol=percentile:0.3,score=regime_adaptive_riskoff_guard,shape=top3,weighting=sticky_score,tqqq=0.0,risk=off",True,True,nested walk-forward live gates pass,neutral,2026-07-31,2026-08-04T00:18+08:00,1.0,0.5,0.5,0.5,0.125,0.375,0.0,0.0,"MU,CAT,INTC","{""CAT"": 0.180804, ""INTC"": 0.069196, ""MU"": 0.25}","{""CAT"": 0.180804, ""INTC"": 0.069196, ""MU"": 0.25}",alpaca_daily_status,True,"COP,EXC",f2c884e3e3700f62,True,True,True,True,15.82,1.667,-27.56,533.29,1.354,-29.53,9855.79
2026-08-04T16:10:29+00:00,2026-08-04,riskoff_guard,"h=20,ov=0.5,ma=100,vol=percentile:0.3,score=regime_adaptive_riskoff_guard,shape=top3,weighting=sticky_score,tqqq=0.0,risk=off",True,True,nested walk-forward live gates pass,risk_off,2026-08-03,2026-08-05T00:10+08:00,0.8,0.55,0.25,0.25,0.33,0.22,0.0,0.2,"MU,CAT,INTC","{""CAT"": 0.083333, ""INTC"": 0.031893, ""MU"": 0.134774}","{""CAT"": 0.083333, ""INTC"": 0.031893, ""MU"": 0.134774}",alpaca_daily_status,True,"COP,EXC",b091a50442e3d830,True,True,True,True,15.82,1.667,-27.56,533.29,1.354,-29.53,9835.29
2026-08-05T15:58:12+00:00,2026-08-05,riskoff_guard,"h=20,ov=0.5,ma=100,vol=percentile:0.3,score=regime_adaptive_riskoff_guard,shape=top3,weighting=sticky_score,tqqq=0.0,risk=off",True,True,nested walk-forward live gates pass,risk_off,2026-08-04,2026-08-05T23:58+08:00,0.8,0.55,0.25,0.25,0.33,0.22,0.0,0.2,"MU,CAT,TSLA","{""CAT"": 0.083333, ""MU"": 0.134774, ""TSLA"": 0.031893}","{""CAT"": 0.083333, ""MU"": 0.134774, ""TSLA"": 0.031893}",alpaca_daily_status,True,"COP,EXC",d2c2d1b0e9a26757,True,True,True,True,15.82,1.667,-27.56,533.29,1.345,-29.53,9282.79
2026-08-07T14:48:26+00:00,2026-08-07,riskoff_guard,"h=20,ov=0.5,ma=100,vol=percentile:0.3,score=regime_adaptive_riskoff_guard,shape=top3,weighting=sticky_score,tqqq=0.0,risk=off",True,True,nested walk-forward live gates pass,risk_off,2026-08-06,2026-08-07T22:48+08:00,0.8,0.55,0.25,0.25,0.33,0.22,0.0,0.2,"MU,AMD,CAT","{""AMD"": 0.083333, ""CAT"": 0.031893, ""MU"": 0.134774}","{""AMD"": 0.083333, ""CAT"": 0.031893, ""MU"": 0.134774}",alpaca_daily_status,True,"COP,EXC",0ee80f84b72c47d5,True,True,True,True,15.82,1.667,-27.56,533.29,1.345,-29.53,9282.79
2026-08-10T15:24:06+00:00,2026-08-10,riskoff_guard,"h=20,ov=0.5,ma=100,vol=percentile:0.3,score=regime_adaptive_riskoff_guard,shape=top3,weighting=sticky_score,tqqq=0.0,risk=off",True,True,nested walk-forward live gates pass,risk_off,2026-08-07,2026-08-10T23:24+08:00,0.8,0.55,0.25,0.25,0.33,0.22,0.0,0.2,"AMD,MU,CAT","{""AMD"": 0.134774, ""CAT"": 0.031893, ""MU"": 0.083333}","{""AMD"": 0.134774, ""CAT"": 0.031893, ""MU"": 0.083333}",alpaca_daily_status,True,COP,5005b5494485a56e,True,True,True,True,15.82,1.667,-27.56,533.29,1.345,-29.53,9270.19
2026-08-11T15:23:06+00:00,2026-08-11,riskoff_guard,"h=20,ov=0.5,ma=100,vol=percentile:0.3,score=regime_adaptive_riskoff_guard,shape=top3,weighting=sticky_score,tqqq=0.0,risk=off",True,True,nested walk-forward live gates pass,risk_off,2026-08-10,2026-08-11T23:23+08:00,0.8,0.55,0.25,0.25,0.33,0.22,0.0,0.2,"AMD,MU,CAT","{""AMD"": 0.134774, ""CAT"": 0.031893, ""MU"": 0.083333}","{""AMD"": 0.134774, ""CAT"": 0.031893, ""MU"": 0.083333}",alpaca_daily_status,True,COP,4b7306f9b2b29b63,True,True,True,True,15.82,1.667,-27.56,533.29,1.345,-29.53,9266.79
2026-08-12T15:31:47+00:00,2026-08-12,riskoff_guard,"h=20,ov=0.5,ma=100,vol=percentile:0.3,score=regime_adaptive_riskoff_guard,shape=top3,weighting=sticky_score,tqqq=0.0,risk=off",True,True,nested walk-forward live gates pass,risk_off,2026-08-11,2026-08-12T23:31+08:00,0.8,0.55,0.25,0.25,0.33,0.22,0.0,0.2,"MU,CAT,AMD","{""AMD"": 0.031893, ""CAT"": 0.083333, ""MU"": 0.134774}","{""AMD"": 0.031893, ""CAT"": 0.083333, ""MU"": 0.134774}",alpaca_daily_status,True,COP,5ade5f210514df70,True,True,True,True,15.82,1.667,-27.56,533.29,1.347,-29.53,9425.53
2026-08-13T14:53:51+00:00,2026-08-13,riskoff_guard,"h=20,ov=0.5,ma=100,vol=percentile:0.3,score=regime_adaptive_riskoff_guard,shape=top3,weighting=sticky_score,tqqq=0.0,risk=off",True,True,nested walk-forward live gates pass,risk_off,2026-08-12,2026-08-13T22:53+08:00,0.8,0.55,0.25,0.25,0.33,0.22,0.0,0.2,"CAT,MU,GS","{""CAT"": 0.134774, ""GS"": 0.031893, ""MU"": 0.083333}","{""CAT"": 0.134774, ""GS"": 0.031893, ""MU"": 0.083333}",alpaca_daily_status,True,COP,f50e3f0b6a95ba9b,True,True,True,True,15.82,1.667,-27.56,533.29,1.347,-29.53,9425.53
2026-08-14T14:47:29+00:00,2026-08-14,riskoff_guard,"h=20,ov=0.5,ma=100,vol=percentile:0.3,score=regime_adaptive_riskoff_guard,shape=top3,weighting=sticky_score,tqqq=0.0,risk=off",True,True,nested walk-forward live gates pass,risk_off,2026-08-13,2026-08-14T22:47+08:00,0.8,0.55,0.25,0.25,0.33,0.22,0.0,0.2,"AMD,CAT,AMZN","{""AMD"": 0.134774, ""AMZN"": 0.031893, ""CAT"": 0.083333}","{""AMD"": 0.134774, ""AMZN"": 0.031893, ""CAT"": 0.083333}",alpaca_daily_status,True,COP,a0abdd7ce5df8745,True,True,True,True,15.82,1.667,-27.56,533.29,1.347,-29.53,9425.53
2026-08-17T14:21:09+00:00,2026-08-17,riskoff_guard,"h=20,ov=0.5,ma=100,vol=percentile:0.3,score=regime_adaptive_riskoff_guard,shape=top3,weighting=sticky_score,tqqq=0.0,risk=off",True,True,nested walk-forward live gates pass,risk_off,2026-08-14,2026-08-17T22:21+08:00,0.8,0.55,0.25,0.25,0.33,0.22,0.0,0.2,"AMZN,FCX,CAT","{""AMZN"": 0.134774, ""CAT"": 0.031893, ""FCX"": 0.083333}","{""AMZN"": 0.134774, ""CAT"": 0.031893, ""FCX"": 0.083333}",alpaca_daily_status,True,COP,f4a362e18d632516,True,True,True,True,15.82,1.667,-27.56,533.29,1.343,-29.53,9319.06
2026-08-19T14:25:51+00:00,2026-08-19,riskoff_guard,"h=20,ov=0.5,ma=100,vol=percentile:0.3,score=regime_adaptive_riskoff_guard,shape=top3,weighting=sticky_score,tqqq=0.0,risk=off",True,True,nested walk-forward live gates pass,risk_off,2026-08-18,2026-08-19T22:25+08:00,0.8,0.55,0.25,0.25,0.33,0.22,0.0,0.2,"INTC,AMZN,CAT","{""AMZN"": 0.083333, ""CAT"": 0.031893, ""INTC"": 0.134774}","{""AMZN"": 0.083333, ""CAT"": 0.031893, ""INTC"": 0.134774}",alpaca_daily_status,True,COP,2b30c39a5928b68e,True,True,True,True,15.82,1.667,-27.56,533.29,1.348,-29.53,9453.48
2026-08-20T14:29:00+00:00,2026-08-20,riskoff_guard,"h=20,ov=0.5,ma=100,vol=percentile:0.3,score=regime_adaptive_riskoff_guard,shape=top3,weighting=sticky_score,tqqq=0.0,risk=off",True,True,nested walk-forward live gates pass,risk_off,2026-08-19,2026-08-20T22:29+08:00,0.8,0.55,0.25,0.25,0.33,0.22,0.0,0.2,"INTC,CAT,AMD","{""AMD"": 0.031893, ""CAT"": 0.083333, ""INTC"": 0.134774}","{""AMD"": 0.031893, ""CAT"": 0.083333, ""INTC"": 0.134774}",alpaca_daily_status,True,COP,0702731ee652a9e3,True,True,True,True,15.82,1.667,-27.56,533.29,1.34,-29.53,8510.6
2026-08-21T14:28:29+00:00,2026-08-21,riskoff_guard,"h=20,ov=0.5,ma=100,vol=percentile:0.3,score=regime_adaptive_riskoff_guard,shape=top3,weighting=sticky_score,tqqq=0.0,risk=off",True,True,nested walk-forward live gates pass,risk_off,2026-08-20,2026-08-21T22:28+08:00,0.8,0.55,0.25,0.25,0.33,0.22,0.0,0.2,"INTC,WMT,CAT","{""CAT"": 0.031893, ""INTC"": 0.134774, ""WMT"": 0.083333}","{""CAT"": 0.031893, ""INTC"": 0.134774, ""WMT"": 0.083333}",alpaca_daily_status,True,COP,030b41f9f51ad115,True,True,True,True,15.82,1.667,-27.56,533.29,1.34,-29.53,8510.6
2026-08-24T14:35:43+00:00,2026-08-24,riskoff_guard,"h=20,ov=0.5,ma=100,vol=percentile:0.3,score=regime_adaptive_riskoff_guard,shape=top3,weighting=sticky_score,tqqq=0.0,risk=off",True,True,nested walk-forward live gates pass,risk_off,2026-08-21,2026-08-24T22:35+08:00,0.8,0.55,0.25,0.25,0.33,0.22,0.0,0.2,"INTC,WMT,CAT","{""CAT"": 0.031893, ""INTC"": 0.134774, ""WMT"": 0.083333}","{""CAT"": 0.031893, ""INTC"": 0.134774, ""WMT"": 0.083333}",alpaca_daily_status,True,COP,290063e0e52f9aae,True,True,True,True,15.82,1.667,-27.56,533.29,1.338,-29.53,8449.33
2026-08-25T14:37:35+00:00,2026-08-25,riskoff_guard,"h=20,ov=0.5,ma=100,vol=percentile:0.3,score=regime_adaptive_riskoff_guard,shape=top3,weighting=sticky_score,tqqq=0.0,risk=off",True,True,nested walk-forward live gates pass,risk_on,2026-08-24,2026-08-25T22:37+08:00,1.0,0.6,0.4,0.5,0.0,0.6,0.0,0.0,"MU,INTC,FCX","{""FCX"": 0.029245, ""INTC"": 0.170755, ""MU"": 0.2}","{""FCX"": 0.036557, ""INTC"": 0.213443, ""MU"": 0.25}",alpaca_daily_status,True,COP,4190d2d1823795c9,True,True,True,True,15.82,1.667,-27.56,533.29,1.345,-29.53,9271.83
