date,entry_date,exit_date,ticker,signal,signal_quality,confidence,expected_return,rank_score,rank_orientation,rank_orientation_corr,position_pct,regime_state,entry_price,exit_price,holding_days,net_pnl,exit_reason,sector,capacity_warning
2016-12-28,2016-12-29,2017-01-17,MU,LONG,HIGH,52.03,0.92,1.3889,1.0,0.2668,20.0,neutral,22.0587,21.2812,11,-67.97,stop_loss,XLK,False
2017-01-09,2017-01-10,2017-01-18,TSLA,LONG,LOW,51.23,0.31,-0.1946,1.0,0.2783,20.0,bull,15.49,15.8575,5,43.66,take_profit,XLY,False
2017-01-17,2017-01-18,2017-01-20,CAT,LONG,MEDIUM,52.42,0.52,1.1672,1.0,0.2621,20.0,bull,76.0527,76.928,2,21.37,take_profit,XLI,False
2017-01-17,2017-01-18,2017-01-23,MCD,LONG,LOW,52.42,0.57,1.1546,1.0,0.2621,20.0,bull,98.8253,97.4749,3,-25.86,stop_loss,XLY,False
2017-01-18,2017-01-19,2017-01-23,HD,LONG,MEDIUM,52.98,0.44,1.215,1.0,0.2499,20.0,bull,108.8874,109.6461,2,12.95,take_profit,XLY,False
2017-01-09,2017-01-10,2017-01-24,MSFT,LONG,LOW,50.27,0.34,-0.1152,1.0,0.2783,20.0,bull,56.3819,56.7875,9,13.27,take_profit,XLK,False
2017-01-20,2017-01-23,2017-01-26,NVDA,LONG,HIGH,52.92,0.43,1.169,1.0,0.24,10.91,bull,2.5608,2.6616,3,36.47,take_profit,XLK,False
2017-01-23,2017-01-24,2017-01-27,WMT,LONG,LOW,51.4,0.4,0.0039,1.0,0.2605,20.0,neutral,19.1105,18.7462,3,-36.99,stop_loss,XLP,False
2017-01-24,2017-01-25,2017-01-31,LLY,LONG,HIGH,53.3,0.65,1.7018,1.0,0.2657,20.0,bull,64.9688,65.83,4,24.86,take_profit,XLV,False
2017-01-27,2017-01-30,2017-01-31,CVX,LONG,HIGH,50.86,0.7,1.0342,1.0,0.2892,20.0,bull,76.4098,75.2704,1,-28.44,stop_loss,XLE,False
2017-01-23,2017-01-24,2017-02-01,XOM,LONG,HIGH,51.65,0.42,0.5196,1.0,0.2605,20.0,neutral,56.4767,55.1225,6,-45.61,stop_loss,XLE,False
2017-02-01,2017-02-02,2017-02-03,CVX,LONG,HIGH,52.15,0.44,0.0114,1.0,0.2587,20.0,bull,75.0707,75.786,1,17.62,take_profit,XLE,False
2017-02-07,2017-02-08,2017-02-09,HD,LONG,MEDIUM,54.23,0.51,1.7408,1.0,0.2455,20.0,bull,109.5972,110.371,1,13.08,take_profit,XLY,False
2017-01-26,2017-01-27,2017-02-10,DE,LONG,MEDIUM,52.79,0.59,0.8498,1.0,0.2786,20.0,bull,93.7445,94.7712,10,20.53,take_profit,XLI,False
2017-02-14,2017-02-15,2017-02-17,DE,LONG,MEDIUM,52.93,0.71,1.0083,1.0,0.2241,20.0,bull,94.8572,95.3981,2,10.61,take_profit,XLI,False
2017-02-09,2017-02-10,2017-02-22,XOM,LONG,MEDIUM,52.92,0.5,0.908,1.0,0.2375,20.0,bull,55.1676,54.4042,7,-26.38,stop_loss,XLE,False
2017-02-17,2017-02-21,2017-02-23,DE,LONG,MEDIUM,51.32,0.68,0.4534,1.0,0.1985,20.0,bull,95.8635,94.6688,2,-23.72,stop_loss,XLI,False
2017-02-06,2017-02-07,2017-02-24,CVX,LONG,MEDIUM,52.44,0.6,0.8959,1.0,0.2455,20.0,bull,76.2931,74.913,12,-34.29,stop_loss,XLE,False
2017-02-06,2017-02-07,2017-03-01,UNP,LONG,HIGH,53.26,0.59,1.2506,1.0,0.2455,20.0,bull,88.3651,89.9261,15,33.04,take_profit,XLI,False
2017-02-27,2017-02-28,2017-03-01,DE,LONG,LOW,52.13,0.85,1.0865,1.0,0.2396,20.0,bull,94.6917,95.7299,1,20.33,take_profit,XLI,False
2017-02-27,2017-02-28,2017-03-01,CVX,LONG,HIGH,51.9,0.75,2.1539,1.0,0.2396,20.0,bull,76.1228,77.1364,1,24.69,take_profit,XLE,False
2017-02-27,2017-02-28,2017-03-02,CAT,LONG,MEDIUM,52.16,0.8,1.5406,1.0,0.2396,20.0,bull,79.6925,77.7504,2,-45.88,stop_loss,XLI,False
2017-03-03,2017-03-06,2017-03-10,V,LONG,LOW,51.45,0.8,0.8908,1.0,0.2735,20.0,bull,83.2666,83.772,4,11.18,take_profit,XLF,False
2017-03-03,2017-03-06,2017-03-15,NVDA,LONG,HIGH,51.47,0.94,1.8048,1.0,0.2735,17.41,bull,2.3947,2.5078,7,70.47,take_profit,XLK,False
2017-03-03,2017-03-06,2017-03-22,MCD,LONG,MEDIUM,51.05,0.8,1.1952,1.0,0.2735,20.0,bull,103.6727,104.2817,12,10.86,take_profit,XLY,False
2017-03-01,2017-03-02,2017-03-24,DE,LONG,MEDIUM,51.76,0.65,0.5216,1.0,0.2898,20.0,bull,96.3079,94.6327,16,-33.14,stop_loss,XLI,False
2017-03-15,2017-03-16,2017-03-27,CVX,LONG,LOW,51.84,0.61,0.6127,1.0,0.2161,20.0,bull,74.1797,72.5135,7,-42.83,stop_loss,XLE,False
2017-03-27,2017-03-28,2017-03-29,UNP,LONG,LOW,53.26,0.57,1.2236,1.0,0.1726,20.0,neutral,85.4653,86.3322,1,18.79,take_profit,XLI,False
2017-03-27,2017-03-28,2017-03-29,AMZN,LONG,HIGH,52.65,0.7,1.4604,1.0,0.1726,20.0,neutral,42.6422,42.823,1,7.5,take_profit,XLY,False
2017-03-22,2017-03-23,2017-04-04,LLY,LONG,MEDIUM,51.21,0.89,2.4675,1.0,0.2081,20.0,neutral,73.0529,73.9509,8,22.92,take_profit,XLV,False
2017-03-30,2017-03-31,2017-04-06,DE,LONG,HIGH,51.66,0.46,-0.274,1.0,0.2777,20.0,bull,95.1274,96.049,4,18.1,take_profit,XLI,False
2017-04-04,2017-04-05,2017-04-06,INTC,LONG,MEDIUM,53.88,0.34,0.729,1.0,0.2555,20.0,neutral,29.993,29.6274,1,-23.7,stop_loss,XLK,False
2017-03-15,2017-03-16,2017-04-10,CAT,LONG,MEDIUM,51.84,0.47,0.6588,1.0,0.2161,20.0,bull,77.0126,78.9547,17,47.55,take_profit,XLI,False
2017-04-07,2017-04-10,2017-04-12,INTC,LONG,MEDIUM,51.46,0.58,0.642,1.0,0.2603,20.0,neutral,29.6558,29.2997,2,-23.41,stop_loss,XLK,False
2017-03-31,2017-04-03,2017-04-13,MA,LONG,HIGH,50.75,0.39,0.0276,1.0,0.2724,20.0,bull,107.0097,105.5518,8,-25.84,stop_loss,XLF,False
2017-04-07,2017-04-10,2017-04-17,GOOGL,LONG,LOW,51.46,0.56,0.6403,1.0,0.2603,20.0,neutral,41.7847,42.1971,4,18.27,take_profit,XLK,False
2017-04-10,2017-04-11,2017-04-17,MCD,LONG,HIGH,51.41,0.59,0.5737,1.0,0.2361,20.0,neutral,105.8773,106.1108,3,4.0,take_profit,XLY,False
2017-04-20,2017-04-21,2017-04-24,JPM,LONG,HIGH,52.42,0.66,0.909,1.0,0.2932,20.0,neutral,67.3616,68.2173,1,23.81,take_profit,XLF,False
2017-04-25,2017-04-26,2017-04-27,EQIX,LONG,LOW,50.72,0.57,0.3315,1.0,0.2892,20.0,neutral,343.2069,344.4793,1,6.99,take_profit,XLRE,False
2017-04-25,2017-04-26,2017-05-01,TSLA,LONG,HIGH,51.21,0.55,0.4621,1.0,0.2892,20.0,neutral,20.8568,21.4783,3,55.75,take_profit,XLY,False
2017-04-25,2017-04-26,2017-05-01,MSFT,LONG,MEDIUM,50.72,0.6,0.4147,1.0,0.2892,20.0,neutral,61.5561,62.0414,3,14.68,take_profit,XLK,False
2017-04-25,2017-04-26,2017-05-02,MA,LONG,LOW,50.72,0.6,0.34,1.0,0.2892,20.0,neutral,110.4089,111.216,4,13.73,take_profit,XLF,False
2017-05-01,2017-05-02,2017-05-03,UNH,LONG,LOW,51.9,0.63,0.9954,1.0,0.2517,20.0,bull,151.2039,149.2902,1,-24.39,stop_loss,XLV,False
2017-05-01,2017-05-02,2017-05-04,MSFT,LONG,MEDIUM,51.9,0.63,1.0244,1.0,0.2517,20.0,bull,63.0285,62.0862,2,-28.96,stop_loss,XLK,False
2017-05-01,2017-05-02,2017-05-05,DUK,LONG,HIGH,51.9,0.63,1.1837,1.0,0.2517,20.0,bull,57.1045,57.336,3,7.43,take_profit,XLU,False
2017-05-02,2017-05-03,2017-05-12,AMZN,LONG,MEDIUM,52.41,0.67,1.3325,1.0,0.2363,20.0,bull,47.3594,47.945,7,23.27,take_profit,XLY,False
2017-05-04,2017-05-05,2017-05-15,NEE,LONG,LOW,51.23,0.7,1.2066,1.0,0.2474,20.0,bull,26.9297,27.1005,6,11.39,take_profit,XLU,False
2017-05-03,2017-05-04,2017-05-16,UNH,LONG,LOW,52.06,0.7,1.5043,1.0,0.2469,20.0,bull,149.5961,147.5084,8,-26.73,stop_loss,XLV,False
2017-05-12,2017-05-15,2017-05-16,MSFT,LONG,LOW,51.78,0.67,1.1948,1.0,0.2804,20.0,bull,61.6084,61.9991,1,11.82,take_profit,XLK,False
2017-05-12,2017-05-15,2017-05-17,AAPL,LONG,MEDIUM,51.78,0.67,1.2291,1.0,0.2804,20.0,bull,36.2735,35.5742,2,-37.41,stop_loss,XLK,False
2017-05-15,2017-05-16,2017-05-17,JPM,LONG,HIGH,52.25,0.67,1.2033,1.0,0.2791,20.0,bull,68.8271,68.0835,1,-20.95,stop_loss,XLF,False
2017-05-18,2017-05-19,2017-05-22,KO,LONG,HIGH,50.58,0.66,0.805,1.0,0.2686,20.0,neutral,33.1725,33.2954,1,6.47,take_profit,XLP,False
2017-05-18,2017-05-19,2017-05-23,MSFT,LONG,LOW,50.58,0.67,0.6847,1.0,0.2686,20.0,neutral,61.3808,62.0902,2,21.67,take_profit,XLK,False
2017-05-18,2017-05-19,2017-05-24,MCD,LONG,LOW,50.58,0.67,0.709,1.0,0.2686,20.0,neutral,119.3586,120.1255,3,12.06,take_profit,XLY,False
2017-05-24,2017-05-25,2017-05-26,TSLA,LONG,MEDIUM,50.47,0.62,0.416,1.0,0.2216,20.0,bull,20.7669,21.4573,1,62.58,take_profit,XLY,False
2017-05-24,2017-05-25,2017-05-26,MSFT,LONG,LOW,50.33,0.63,0.3717,1.0,0.2216,20.0,bull,62.7181,63.3659,1,19.42,take_profit,XLK,False
2017-05-26,2017-05-30,2017-05-31,COST,LONG,LOW,50.37,0.63,0.3849,1.0,0.1922,20.0,bull,158.2244,159.4502,1,14.82,take_profit,XLP,False
2017-05-31,2017-06-01,2017-06-02,NEE,LONG,LOW,51.65,0.7,1.2323,1.0,0.1927,20.0,bull,28.4408,28.611,1,10.82,take_profit,XLU,False
2017-05-26,2017-05-30,2017-06-06,UNH,LONG,MEDIUM,50.37,0.63,0.4125,1.0,0.1922,20.0,bull,153.4761,155.1659,5,21.1,take_profit,XLV,False
2017-06-02,2017-06-05,2017-06-08,DUK,LONG,HIGH,51.74,0.62,0.9086,1.0,0.198,20.0,bull,60.5151,59.8423,3,-21.91,stop_loss,XLU,False
2017-05-18,2017-05-19,2017-06-09,AAPL,LONG,MEDIUM,50.58,0.66,0.7441,1.0,0.2686,20.0,neutral,35.6628,34.7592,14,-48.73,stop_loss,XLK,False
2017-06-07,2017-06-08,2017-06-13,TSLA,LONG,MEDIUM,50.28,0.71,0.4851,1.0,0.2105,20.0,bull,24.2874,24.9189,3,49.65,take_profit,XLY,False
2017-05-24,2017-05-25,2017-06-14,INTC,LONG,HIGH,50.47,0.63,0.4382,1.0,0.2216,20.0,bull,29.9594,29.4688,13,-31.92,stop_loss,XLK,False
2017-06-14,2017-06-15,2017-06-16,MCD,LONG,LOW,50.45,0.67,0.6144,1.0,0.2013,20.0,bull,122.2714,123.5813,1,20.47,take_profit,XLY,False
2017-06-14,2017-06-15,2017-06-19,GOOGL,LONG,HIGH,50.45,0.67,0.7879,1.0,0.2013,20.0,bull,47.0739,47.7503,2,27.26,take_profit,XLK,False
2017-06-14,2017-06-15,2017-06-19,AAPL,LONG,LOW,50.45,0.67,0.6475,1.0,0.2013,20.0,bull,33.3251,33.9007,2,32.68,take_profit,XLK,False
2017-06-14,2017-06-15,2017-06-20,KO,LONG,MEDIUM,50.45,0.66,0.6625,1.0,0.2013,20.0,bull,34.4597,34.6264,3,8.76,take_profit,XLP,False
2017-07-03,2017-07-05,2017-07-07,MCD,LONG,LOW,50.52,0.69,0.8044,1.0,0.0902,20.0,neutral,124.6566,125.3726,2,11.0,take_profit,XLY,False
2017-07-03,2017-07-05,2017-07-10,COST,LONG,HIGH,50.52,0.67,0.913,1.0,0.0902,20.0,neutral,141.5279,136.6958,3,-66.5,stop_loss,XLP,False
2017-07-03,2017-07-05,2017-07-10,KO,LONG,MEDIUM,50.28,0.69,0.8949,1.0,0.0902,20.0,neutral,34.1627,33.7626,3,-23.33,stop_loss,XLP,False
2017-07-03,2017-07-05,2017-07-19,UNH,LONG,LOW,50.52,0.69,0.793,1.0,0.0902,20.0,neutral,161.5744,162.8016,10,14.64,take_profit,XLV,False
2017-07-07,2017-07-10,2017-07-20,NEE,LONG,MEDIUM,50.89,0.66,0.5529,1.0,0.0806,20.0,neutral,28.2952,28.5686,8,17.99,take_profit,XLU,False
2017-07-17,2017-07-18,2017-07-24,MCD,LONG,MEDIUM,50.82,0.67,0.7087,1.0,0.0296,20.0,bull,126.4387,124.7658,4,-25.66,stop_loss,XLY,False
2017-07-17,2017-07-18,2017-07-25,JPM,LONG,LOW,50.82,0.67,0.6543,1.0,0.0296,20.0,bull,71.6542,72.739,5,28.92,take_profit,XLF,False
2017-07-19,2017-07-20,2017-07-25,KO,LONG,LOW,52.18,0.69,1.466,1.0,0.0395,20.0,bull,34.2474,34.3629,3,5.96,take_profit,XLP,False
2017-07-20,2017-07-21,2017-07-25,GOOGL,LONG,LOW,51.9,0.71,1.5701,1.0,0.0325,20.0,bull,49.11,48.2489,2,-34.28,stop_loss,XLK,False
2017-07-25,2017-07-26,2017-07-27,JPM,LONG,LOW,51.12,0.67,0.6416,-1.0,-0.1786,20.0,bull,73.752,72.7565,1,-26.21,stop_loss,XLF,False
2017-07-25,2017-07-26,2017-07-27,KO,LONG,HIGH,51.12,0.67,0.8284,-1.0,-0.1786,20.0,bull,33.9802,34.1131,1,6.95,take_profit,XLP,False
2017-07-25,2017-07-26,2017-07-28,MCD,LONG,MEDIUM,51.12,0.67,0.7501,-1.0,-0.1786,20.0,bull,129.5011,126.8968,2,-38.81,stop_loss,XLY,False
2017-07-24,2017-07-25,2017-07-31,TSLA,LONG,MEDIUM,51.14,0.67,0.5539,1.0,0.0193,20.0,bull,23.0362,21.8692,4,-98.84,stop_loss,XLY,False
2017-07-27,2017-07-28,2017-07-31,COST,LONG,LOW,50.74,0.64,0.5452,-1.0,-0.1558,20.0,bull,135.9556,137.2325,1,17.78,take_profit,XLP,False
2017-07-28,2017-07-31,2017-08-01,JPM,LONG,MEDIUM,50.71,0.64,0.2132,-1.0,-0.1454,20.0,bull,72.4929,73.1083,1,15.91,take_profit,XLF,False
2017-07-27,2017-07-28,2017-08-02,KO,LONG,HIGH,51.38,0.64,0.6434,-1.0,-0.1558,20.0,bull,35.0859,34.7156,3,-20.67,stop_loss,XLP,False
2017-08-01,2017-08-02,2017-08-03,AAPL,LONG,LOW,52.83,0.72,1.7292,-1.0,-0.0857,20.0,bull,37.0378,36.4332,1,-31.55,stop_loss,XLK,False
2017-08-01,2017-08-02,2017-08-03,DUK,LONG,HIGH,52.83,0.71,1.9425,-1.0,-0.0857,20.0,bull,59.647,60.0141,1,11.38,take_profit,XLU,False
2017-08-02,2017-08-03,2017-08-04,BAC,LONG,LOW,50.78,0.64,0.3244,-1.0,-0.075,20.0,bull,20.0686,20.3426,1,24.94,take_profit,XLF,False
2017-08-01,2017-08-02,2017-08-10,MSFT,LONG,LOW,52.83,0.72,1.7652,-1.0,-0.0857,20.0,bull,65.9766,65.0282,6,-27.62,stop_loss,XLK,False
2017-08-03,2017-08-04,2017-08-10,JPM,LONG,HIGH,50.78,0.64,0.1356,-1.0,-0.1041,20.0,bull,74.0697,73.0254,4,-26.91,stop_loss,XLF,False
2017-08-10,2017-08-11,2017-08-14,GOOGL,LONG,MEDIUM,50.28,0.64,0.3241,-1.0,-0.0693,20.0,neutral,45.8675,46.4969,1,25.54,take_profit,XLK,False
2017-08-07,2017-08-08,2017-08-16,DUK,LONG,MEDIUM,50.06,0.63,0.2556,-1.0,-0.1307,20.0,bull,60.4117,60.793,6,11.69,take_profit,XLU,False
2017-08-10,2017-08-11,2017-08-24,KO,LONG,LOW,50.28,0.65,0.3216,-1.0,-0.0693,20.0,neutral,34.9789,34.6023,9,-20.9,stop_loss,XLP,False
2017-08-10,2017-08-11,2017-08-31,META,LONG,LOW,50.28,0.65,0.2648,-1.0,-0.0693,20.0,neutral,166.8619,169.606,14,30.99,take_profit,XLK,False
2017-08-18,2017-08-21,2017-08-31,AMZN,LONG,LOW,51.67,0.82,1.8274,-1.0,-0.1164,20.0,neutral,47.9412,48.5972,8,25.52,take_profit,XLY,False
2017-08-28,2017-08-29,2017-09-01,KO,LONG,HIGH,51.97,0.6,0.4311,-1.0,-0.1284,20.0,neutral,34.6285,34.7551,3,6.36,take_profit,XLP,False
2017-08-31,2017-09-01,2017-09-06,MCD,LONG,HIGH,50.86,0.64,0.1376,-1.0,-0.1076,20.0,neutral,131.1826,129.7627,2,-20.77,stop_loss,XLY,False
2017-08-31,2017-09-01,2017-09-07,MA,LONG,LOW,50.2,0.68,-0.0759,-1.0,-0.1076,20.0,neutral,127.5677,128.6916,3,16.63,take_profit,XLF,False
2017-09-01,2017-09-05,2017-09-08,UNP,LONG,MEDIUM,50.96,0.75,0.9582,-1.0,-0.0985,20.0,neutral,87.3077,88.395,3,23.49,take_profit,XLI,False
2017-08-18,2017-08-21,2017-09-11,PG,LONG,LOW,51.67,0.78,1.8595,-1.0,-0.1164,20.0,neutral,73.209,73.5125,14,7.59,take_profit,XLP,False
2017-09-06,2017-09-07,2017-09-11,TSLA,LONG,HIGH,53.04,0.64,0.7422,-1.0,-0.0739,20.0,neutral,23.102,23.6847,2,47.09,take_profit,XLY,False
2017-09-07,2017-09-08,2017-09-11,KO,LONG,MEDIUM,53.95,0.63,1.3492,-1.0,-0.0652,20.0,neutral,35.231,35.3259,1,4.61,take_profit,XLP,False
2017-09-08,2017-09-11,2017-09-12,BAC,LONG,LOW,53.3,0.6,0.627,-1.0,-0.058,20.0,neutral,19.0783,19.3915,1,30.32,take_profit,XLF,False
2017-09-13,2017-09-14,2017-09-15,CAT,LONG,LOW,51.6,0.62,0.2729,1.0,-0.02,20.0,bull,99.7035,100.6938,1,18.96,take_profit,XLI,False
2017-09-13,2017-09-14,2017-09-18,GOOGL,LONG,HIGH,51.6,0.62,0.3895,1.0,-0.02,20.0,bull,46.9749,46.275,2,-29.14,stop_loss,XLK,False
2017-09-14,2017-09-15,2017-09-19,CVX,LONG,LOW,52.45,0.71,1.283,1.0,-0.02,20.0,bull,79.8764,80.6994,2,19.58,take_profit,XLE,False
2017-09-15,2017-09-18,2017-09-19,AMZN,LONG,LOW,51.47,0.81,1.6105,1.0,-0.0429,20.0,bull,49.5849,48.5638,1,-40.0,stop_loss,XLY,False
2017-09-13,2017-09-14,2017-09-25,META,LONG,MEDIUM,51.6,0.62,0.3835,1.0,-0.02,20.0,bull,171.1432,168.2404,7,-32.81,stop_loss,XLK,False
2017-09-18,2017-09-19,2017-09-25,MSFT,LONG,MEDIUM,52.21,0.87,2.5555,1.0,-0.0205,20.0,bull,68.7594,67.6523,4,-31.1,stop_loss,XLK,False
2017-09-19,2017-09-20,2017-09-27,GOOGL,LONG,LOW,54.0,1.03,4.2083,1.0,-0.017,20.0,bull,46.564,47.0559,5,19.9,take_profit,XLK,False
2017-09-25,2017-09-26,2017-09-27,KO,LONG,MEDIUM,53.2,0.65,0.9466,-1.0,-0.0697,20.0,bull,35.1266,34.7604,1,-20.37,stop_loss,XLP,False
2017-09-25,2017-09-26,2017-09-29,WMT,LONG,LOW,53.2,0.61,0.6643,-1.0,-0.0697,20.0,bull,23.0433,22.7463,3,-25.35,stop_loss,XLP,False
2017-10-02,2017-10-03,2017-10-05,MSFT,LONG,LOW,51.86,0.83,1.6699,1.0,-0.04,20.0,bull,68.2646,68.8543,2,16.12,take_profit,XLK,False
2017-10-02,2017-10-03,2017-10-05,HD,LONG,HIGH,51.86,0.81,1.9888,1.0,-0.04,20.0,bull,133.6939,134.4312,2,10.33,take_profit,XLY,False
2017-10-05,2017-10-06,2017-10-09,EQIX,LONG,HIGH,51.97,0.73,1.2577,1.0,-0.0442,20.0,bull,377.4102,381.85,1,22.34,take_profit,XLRE,False
2017-10-02,2017-10-03,2017-10-10,UNP,LONG,LOW,51.86,0.81,1.6359,1.0,-0.04,20.0,bull,95.5539,93.7155,5,-36.74,stop_loss,XLI,False
2017-10-09,2017-10-10,2017-10-11,CVX,LONG,HIGH,51.85,0.69,0.7132,1.0,-0.0182,20.0,bull,82.3578,82.7691,1,9.29,take_profit,XLE,False
2017-09-19,2017-09-20,2017-10-12,NEE,LONG,HIGH,54.0,1.01,4.8837,1.0,-0.017,20.0,bull,30.0577,30.419,16,22.47,take_profit,XLU,False
2017-10-10,2017-10-11,2017-10-12,EQIX,LONG,HIGH,53.5,0.62,0.8113,1.0,-0.024,20.0,bull,385.7825,389.537,1,18.52,take_profit,XLRE,False
2017-10-06,2017-10-09,2017-10-16,AAPL,LONG,HIGH,51.83,0.88,2.5431,1.0,-0.0383,20.0,bull,36.3719,36.8657,5,25.36,take_profit,XLK,False
2017-10-11,2017-10-12,2017-10-16,KO,LONG,HIGH,51.63,0.68,0.553,1.0,-0.0332,20.0,bull,35.3498,35.63,2,14.65,take_profit,XLP,False
2017-10-16,2017-10-17,2017-10-18,EQIX,LONG,MEDIUM,52.9,0.9,3.0462,1.0,-0.0022,20.0,bull,391.5471,395.4102,1,18.94,take_profit,XLRE,False
2017-10-12,2017-10-13,2017-10-19,NEE,LONG,HIGH,51.42,0.85,1.6514,1.0,-0.0231,20.0,bull,30.6619,30.869,4,12.31,take_profit,XLU,False
2017-10-12,2017-10-13,2017-10-20,MSFT,LONG,LOW,52.24,0.77,1.4283,1.0,-0.0231,20.0,bull,70.9337,71.4963,5,14.93,take_profit,XLK,False
2017-10-18,2017-10-19,2017-10-20,TSLA,LONG,HIGH,50.14,0.62,-0.733,1.0,0.0175,20.0,bull,23.7401,23.0966,1,-53.09,stop_loss,XLY,False
2017-10-19,2017-10-20,2017-10-24,INTC,LONG,HIGH,50.14,0.39,-1.7493,1.0,0.0009,20.0,bull,33.7019,34.0595,2,19.88,take_profit,XLK,False
2017-10-20,2017-10-23,2017-10-24,EQIX,LONG,LOW,51.98,0.75,1.1426,1.0,-0.002,20.0,bull,399.2286,393.1091,1,-29.51,stop_loss,XLRE,False
2017-10-20,2017-10-23,2017-10-27,XOM,LONG,MEDIUM,51.98,0.74,1.178,1.0,-0.002,20.0,bull,56.8355,56.9686,4,4.16,take_profit,XLE,False
2017-10-25,2017-10-26,2017-10-27,LIN,LONG,LOW,50.65,0.7,0.2966,1.0,0.0462,20.0,neutral,126.6665,127.6464,1,14.68,take_profit,XLB,False
2017-10-25,2017-10-26,2017-10-27,UPS,LONG,MEDIUM,50.65,0.7,0.3189,1.0,0.0462,20.0,neutral,85.4216,86.0708,1,14.34,take_profit,XLI,False
2017-10-16,2017-10-17,2017-10-30,KO,LONG,HIGH,52.9,0.9,3.2523,1.0,-0.0022,20.0,bull,35.7727,35.2859,9,-26.72,stop_loss,XLP,False
2017-10-27,2017-10-30,2017-10-31,MA,LONG,LOW,50.27,0.67,-0.6,1.0,0.0723,20.0,bull,144.4275,142.7468,1,-22.51,stop_loss,XLF,False
2017-10-27,2017-10-30,2017-11-01,NEE,LONG,LOW,50.27,0.68,-0.6483,1.0,0.0723,20.0,bull,31.4557,31.061,2,-24.75,stop_loss,XLU,False
2017-10-27,2017-10-30,2017-11-01,EQIX,LONG,MEDIUM,50.27,0.67,-0.5041,1.0,0.0723,20.0,bull,388.0858,393.4292,2,26.44,take_profit,XLRE,False
2017-11-01,2017-11-02,2017-11-03,UPS,LONG,HIGH,50.82,0.6,-0.4147,1.0,-0.0056,20.0,bull,84.9385,83.5917,1,-30.69,stop_loss,XLI,False
2017-11-01,2017-11-02,2017-11-03,AAPL,LONG,LOW,50.82,0.58,-0.8056,1.0,-0.0056,20.0,bull,38.8908,39.645,1,36.76,take_profit,XLK,False
2017-10-30,2017-10-31,2017-11-06,NVDA,LONG,HIGH,50.38,0.65,-0.3146,1.0,0.033,20.0,bull,5.0753,5.1586,4,27.71,take_profit,XLK,False
2017-11-01,2017-11-02,2017-11-08,PEP,LONG,LOW,50.82,0.59,-0.8065,1.0,-0.0056,20.0,bull,84.8101,85.523,4,15.92,take_profit,XLP,False
2017-11-03,2017-11-06,2017-11-09,KO,LONG,HIGH,50.3,0.64,-1.0742,1.0,-0.0402,20.0,bull,35.2966,35.4148,3,5.9,take_profit,XLP,False
2017-11-07,2017-11-08,2017-11-09,BAC,LONG,HIGH,53.43,0.68,1.3399,-1.0,-0.0531,20.0,bull,22.1507,21.7371,1,-36.83,stop_loss,XLF,False
2017-11-07,2017-11-08,2017-11-13,PG,LONG,LOW,52.61,0.68,1.2428,-1.0,-0.0531,20.0,bull,69.4553,70.3639,3,24.91,take_profit,XLP,False
2017-11-09,2017-11-10,2017-11-22,CAT,LONG,HIGH,50.37,0.59,-0.6538,-1.0,-0.054,20.0,bull,113.0991,114.8976,8,30.45,take_profit,XLI,False
2017-11-08,2017-11-09,2017-11-24,AMZN,LONG,HIGH,52.05,0.76,1.7432,-1.0,-0.057,20.0,bull,56.3792,57.8366,10,49.53,take_profit,XLY,False
2017-11-09,2017-11-10,2017-11-28,MSFT,LONG,LOW,50.37,0.59,-1.6305,-1.0,-0.054,20.0,bull,76.6043,77.5103,11,22.52,take_profit,XLK,False
2017-11-13,2017-11-14,2017-11-28,UNH,LONG,LOW,54.93,0.59,1.052,-1.0,-0.0717,20.0,bull,184.9111,186.851,9,20.16,take_profit,XLV,False
2017-11-27,2017-11-28,2017-11-29,UNP,LONG,MEDIUM,53.27,1.04,5.0204,-1.0,-0.1158,20.0,bull,97.412,98.1471,1,14.48,take_profit,XLI,False
2017-11-27,2017-11-28,2017-11-29,CVX,LONG,LOW,53.27,0.97,4.9562,-1.0,-0.1158,20.0,bull,81.3904,81.7504,1,8.36,take_profit,XLE,False
2017-11-29,2017-11-30,2017-12-04,AMZN,LONG,LOW,51.99,0.84,2.4143,-1.0,-0.0632,20.0,bull,58.4396,57.1662,2,-42.96,stop_loss,XLY,False
2017-11-29,2017-11-30,2017-12-05,DUK,LONG,LOW,51.88,0.84,2.5539,-1.0,-0.0632,20.0,bull,63.8237,63.0431,3,-24.24,stop_loss,XLU,False
2017-11-29,2017-11-30,2017-12-06,PEP,LONG,MEDIUM,52.38,0.84,2.6708,-1.0,-0.0632,20.0,bull,90.5345,91.4187,4,18.89,take_profit,XLP,False
2017-12-06,2017-12-07,2017-12-08,CAT,LONG,HIGH,52.57,0.63,0.3492,-1.0,-0.1162,20.0,bull,117.0307,118.2421,1,19.93,take_profit,XLI,False
2017-12-04,2017-12-05,2017-12-11,AAPL,LONG,HIGH,51.5,0.86,2.1293,-1.0,-0.0946,20.0,bull,39.6068,40.2696,4,32.01,take_profit,XLK,False
2017-12-08,2017-12-11,2017-12-18,DE,LONG,HIGH,51.29,0.68,0.3873,-1.0,-0.1259,20.0,bull,133.1411,135.3699,5,32.44,take_profit,XLI,False
