run_at,name,git,notes,param_fold,param_start,param_end,param_tickers,param_mode,param_stress,param_use_trade_rules,param_horizon_days,metric_fold,metric_tickers,metric_trades,metric_total_return_pct,metric_alpha_pct,metric_sharpe_ratio_daily,metric_nw_tstat_vs_cash,metric_max_drawdown_pct,metric_kill_all_pass,artifact_trades,artifact_equity,artifact_metrics,artifact_breakdown,artifact_attribution,param_allow_shorts,metric_approved_models,param_horizons,param_execution_horizon,param_weights,artifact_component_predictions_dir,artifact_edge_audit,metric_daily_rank_ic_mean,metric_daily_rank_ic_tstat,artifact_daily_rank_ic
2026-05-01T05:06:48+00:00,backtest_walkforward,c7e6039,,,,,"[""AAPL"", ""MSFT"", ""NVDA"", ""AMD"", ""GOOGL"", ""META"", ""INTC"", ""MU"", ""CRM"", ""ORCL"", ""ADBE"", ""AVGO"", ""TXN"", ""QCOM"", ""AMAT"", ""CSCO"", ""IBM"", ""NOW"", ""AMZN"", ""TSLA"", ""HD"", ""MCD"", ""NKE"", ""SBUX"", ""BKNG"", ""TJX"", ""LOW"", ""MAR"", ""GM"", ""F"", ""ROST"", ""EBAY"", ""JPM"", ""GS"", ""BAC"", ""V"", ""MA"", ""BRK-B"", ""WFC"", ""MS"", ""C"", ""AXP"", ""BLK"", ""SCHW"", ""USB"", ""SPGI"", ""COF"", ""PNC"", ""TRV"", ""AIG"", ""UNH"", ""JNJ"", ""ABBV"", ""LLY"", ""PFE"", ""MRK"", ""TMO"", ""ABT"", ""DHR"", ""BMY"", ""AMGN"", ""GILD"", ""CVS"", ""MDT"", ""ISRG"", ""SYK"", ""BSX"", ""CI"", ""XOM"", ""CVX"", ""COP"", ""EOG"", ""SLB"", ""MPC"", ""OXY"", ""PSX"", ""VLO"", ""KMI"", ""WMB"", ""CAT"", ""DE"", ""UPS"", ""UNP"", ""BA"", ""HON"", ""GE"", ""RTX"", ""LMT"", ""MMM"", ""FDX"", ""NOC"", ""EMR"", ""ETN"", ""PH"", ""CSX"", ""COST"", ""PG"", ""KO"", ""WMT"", ""PEP"", ""MO"", ""PM"", ""CL"", ""KMB"", ""GIS"", ""SYY"", ""HSY"", ""NEE"", ""DUK"", ""SO"", ""AEP"", ""EXC"", ""XEL"", ""SRE"", ""D"", ""PEG"", ""ED"", ""PLD"", ""AMT"", ""EQIX"", ""CCI"", ""PSA"", ""O"", ""WELL"", ""SPG"", ""EQR"", ""AVB"", ""LIN"", ""FCX"", ""APD"", ""SHW"", ""ECL"", ""NEM"", ""NUE"", ""DOW"", ""DD"", ""IFF"", ""T"", ""VZ"", ""NFLX"", ""CMCSA"", ""DIS"", ""TMUS"", ""CHTR"", ""EA"", ""OMC"", ""LYV""]",long_only,1.0,False,5.0,,,1682,66.24,-990.14,0.356,1.617,-22.26,False,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_147tickers_trades.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_147tickers_equity.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_147tickers_metrics.json,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_147tickers_ticker_breakdown.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_147tickers_trade_attribution.csv,False,0.0,,,,,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_147tickers_edge_audit.csv,0.0085,3.695,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_147tickers_daily_rank_ic.csv
2026-05-01T09:51:31+00:00,backtest_walkforward,c7e6039,,,,,"[""AAPL"", ""MSFT"", ""NVDA"", ""AMD"", ""GOOGL"", ""META"", ""AMZN"", ""TSLA"", ""JPM"", ""GS"", ""BAC"", ""UNH"", ""JNJ"", ""ABBV"", ""XOM"", ""CVX"", ""CAT"", ""DE"", ""MU"", ""INTC"", ""BTC-USD"", ""LLY"", ""V"", ""MA"", ""HD"", ""COST"", ""PG"", ""BRK-B""]",long_only,1.0,False,20.0,,,174,199.52,-856.86,0.632,2.997,-19.71,False,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_trades.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_equity.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_metrics.json,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_ticker_breakdown.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_trade_attribution.csv,False,0.0,,,,,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_edge_audit.csv,0.0073,1.817,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_daily_rank_ic.csv
2026-05-02T03:37:41+00:00,backtest_walkforward,c7e6039,,,,,"[""AAPL"", ""MSFT"", ""NVDA"", ""AMD"", ""GOOGL"", ""META"", ""AMZN"", ""TSLA"", ""JPM"", ""GS"", ""BAC"", ""UNH"", ""JNJ"", ""ABBV"", ""XOM"", ""CVX"", ""CAT"", ""DE"", ""MU"", ""INTC"", ""BTC-USD"", ""LLY"", ""V"", ""MA"", ""HD"", ""COST"", ""PG"", ""BRK-B""]",long_only,1.0,False,20.0,,,174,199.52,-856.86,0.632,2.997,-19.71,False,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_trades.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_equity.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_metrics.json,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_ticker_breakdown.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_trade_attribution.csv,False,0.0,,,,,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_edge_audit.csv,0.0073,1.817,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_daily_rank_ic.csv
2026-05-02T04:00:18+00:00,backtest_walkforward,c7e6039,,,,,"[""AAPL"", ""MSFT"", ""NVDA"", ""AMD"", ""GOOGL"", ""META"", ""AMZN"", ""TSLA"", ""JPM"", ""GS"", ""BAC"", ""UNH"", ""JNJ"", ""ABBV"", ""XOM"", ""CVX"", ""CAT"", ""DE"", ""MU"", ""INTC"", ""BTC-USD"", ""LLY"", ""V"", ""MA"", ""HD"", ""COST"", ""PG"", ""BRK-B""]",long_only,1.0,False,20.0,,,174,199.52,-856.86,0.632,2.997,-19.71,False,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_trades.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_equity.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_metrics.json,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_ticker_breakdown.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_trade_attribution.csv,False,0.0,,,,,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_edge_audit.csv,0.0073,1.817,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_daily_rank_ic.csv
2026-05-02T04:18:04+00:00,backtest_walkforward,c7e6039,,,,,"[""AAPL"", ""MSFT"", ""NVDA"", ""AMD"", ""GOOGL"", ""META"", ""AMZN"", ""TSLA"", ""JPM"", ""GS"", ""BAC"", ""UNH"", ""JNJ"", ""ABBV"", ""XOM"", ""CVX"", ""CAT"", ""DE"", ""MU"", ""INTC"", ""BTC-USD"", ""LLY"", ""V"", ""MA"", ""HD"", ""COST"", ""PG"", ""BRK-B""]",long_only,1.0,False,20.0,,,401,215.1,-841.28,0.642,3.081,-20.18,True,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_trades.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_equity.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_metrics.json,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_ticker_breakdown.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_trade_attribution.csv,False,0.0,,,,,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_edge_audit.csv,0.0073,1.817,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_daily_rank_ic.csv
2026-05-02T06:02:39+00:00,backtest_walkforward,c7e6039,,,,,"[""AAPL"", ""MSFT"", ""NVDA"", ""AMD"", ""GOOGL"", ""META"", ""AMZN"", ""TSLA"", ""JPM"", ""GS"", ""BAC"", ""UNH"", ""JNJ"", ""ABBV"", ""XOM"", ""CVX"", ""CAT"", ""DE"", ""MU"", ""INTC"", ""BTC-USD"", ""LLY"", ""V"", ""MA"", ""HD"", ""COST"", ""PG"", ""BRK-B""]",long_only,1.0,False,20.0,,,220,187.55,-868.83,0.609,2.899,-20.06,False,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_trades.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_equity.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_metrics.json,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_ticker_breakdown.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_trade_attribution.csv,False,0.0,,,,,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_edge_audit.csv,-0.0062,-1.511,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_daily_rank_ic.csv
2026-05-02T06:07:13+00:00,backtest_walkforward,c7e6039,,,,,"[""AAPL"", ""MSFT"", ""NVDA"", ""AMD"", ""GOOGL"", ""META"", ""AMZN"", ""TSLA"", ""JPM"", ""GS"", ""BAC"", ""UNH"", ""JNJ"", ""ABBV"", ""XOM"", ""CVX"", ""CAT"", ""DE"", ""MU"", ""INTC"", ""BTC-USD"", ""LLY"", ""V"", ""MA"", ""HD"", ""COST"", ""PG"", ""BRK-B""]",long_only,1.0,False,20.0,,,1686,115.43,-940.95,0.323,1.697,-34.85,False,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_trades.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_equity.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_metrics.json,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_ticker_breakdown.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_trade_attribution.csv,False,0.0,,,,,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_edge_audit.csv,-0.0062,-1.511,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_daily_rank_ic.csv
2026-05-02T06:10:41+00:00,backtest_walkforward,c7e6039,,,,,"[""AAPL"", ""MSFT"", ""NVDA"", ""AMD"", ""GOOGL"", ""META"", ""AMZN"", ""TSLA"", ""JPM"", ""GS"", ""BAC"", ""UNH"", ""JNJ"", ""ABBV"", ""XOM"", ""CVX"", ""CAT"", ""DE"", ""MU"", ""INTC"", ""BTC-USD"", ""LLY"", ""V"", ""MA"", ""HD"", ""COST"", ""PG"", ""BRK-B""]",long_only,1.0,False,20.0,,,383,232.0,-824.38,0.675,3.222,-20.55,True,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_trades.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_equity.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_metrics.json,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_ticker_breakdown.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_trade_attribution.csv,False,0.0,,,,,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_edge_audit.csv,-0.0062,-1.511,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_daily_rank_ic.csv
2026-05-02T06:14:32+00:00,backtest_walkforward,c7e6039,,,,,"[""AAPL"", ""MSFT"", ""NVDA"", ""AMD"", ""GOOGL"", ""META"", ""AMZN"", ""TSLA"", ""JPM"", ""GS"", ""BAC"", ""UNH"", ""JNJ"", ""ABBV"", ""XOM"", ""CVX"", ""CAT"", ""DE"", ""MU"", ""INTC"", ""BTC-USD"", ""LLY"", ""V"", ""MA"", ""HD"", ""COST"", ""PG"", ""BRK-B""]",long_only,1.0,False,20.0,,,442,235.02,-821.36,0.685,3.291,-19.29,True,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_trades.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_equity.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_metrics.json,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_ticker_breakdown.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_trade_attribution.csv,False,0.0,,,,,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_edge_audit.csv,-0.0062,-1.511,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_daily_rank_ic.csv
2026-05-02T06:16:50+00:00,backtest_walkforward,c7e6039,,,,,"[""AAPL"", ""MSFT"", ""NVDA"", ""AMD"", ""GOOGL"", ""META"", ""AMZN"", ""TSLA"", ""JPM"", ""GS"", ""BAC"", ""UNH"", ""JNJ"", ""ABBV"", ""XOM"", ""CVX"", ""CAT"", ""DE"", ""MU"", ""INTC"", ""BTC-USD"", ""LLY"", ""V"", ""MA"", ""HD"", ""COST"", ""PG"", ""BRK-B""]",long_only,1.0,False,20.0,,,442,235.03,-821.35,0.685,3.291,-19.29,True,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_trades.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_equity.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_metrics.json,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_ticker_breakdown.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_trade_attribution.csv,False,0.0,,,,,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_edge_audit.csv,-0.0062,-1.511,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_daily_rank_ic.csv
2026-05-02T06:19:17+00:00,backtest_walkforward,c7e6039,,,,,"[""AAPL"", ""MSFT"", ""NVDA"", ""AMD"", ""GOOGL"", ""META"", ""AMZN"", ""TSLA"", ""JPM"", ""GS"", ""BAC"", ""UNH"", ""JNJ"", ""ABBV"", ""XOM"", ""CVX"", ""CAT"", ""DE"", ""MU"", ""INTC"", ""BTC-USD"", ""LLY"", ""V"", ""MA"", ""HD"", ""COST"", ""PG"", ""BRK-B""]",long_only,1.0,False,20.0,,,442,235.02,-821.36,0.685,3.291,-19.29,True,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_trades.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_equity.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_metrics.json,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_ticker_breakdown.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_trade_attribution.csv,False,0.0,,,,,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_edge_audit.csv,-0.0062,-1.511,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_daily_rank_ic.csv
2026-05-02T06:28:19+00:00,backtest_walkforward,c7e6039,,,,,"[""AAPL"", ""MSFT"", ""NVDA"", ""AMD"", ""GOOGL"", ""META"", ""INTC"", ""MU"", ""CRM"", ""ORCL"", ""ADBE"", ""AVGO"", ""TXN"", ""QCOM"", ""AMAT"", ""CSCO"", ""IBM"", ""NOW"", ""AMZN"", ""TSLA"", ""HD"", ""MCD"", ""NKE"", ""SBUX"", ""BKNG"", ""TJX"", ""LOW"", ""MAR"", ""GM"", ""F"", ""ROST"", ""EBAY"", ""JPM"", ""GS"", ""BAC"", ""V"", ""MA"", ""BRK-B"", ""WFC"", ""MS"", ""C"", ""AXP"", ""BLK"", ""SCHW"", ""USB"", ""SPGI"", ""COF"", ""PNC"", ""TRV"", ""AIG"", ""UNH"", ""JNJ"", ""ABBV"", ""LLY"", ""PFE"", ""MRK"", ""TMO"", ""ABT"", ""DHR"", ""BMY"", ""AMGN"", ""GILD"", ""CVS"", ""MDT"", ""ISRG"", ""SYK"", ""BSX"", ""CI"", ""XOM"", ""CVX"", ""COP"", ""EOG"", ""SLB"", ""MPC"", ""OXY"", ""PSX"", ""VLO"", ""KMI"", ""WMB"", ""CAT"", ""DE"", ""UPS"", ""UNP"", ""BA"", ""HON"", ""GE"", ""RTX"", ""LMT"", ""MMM"", ""FDX"", ""NOC"", ""EMR"", ""ETN"", ""PH"", ""CSX"", ""COST"", ""PG"", ""KO"", ""WMT"", ""PEP"", ""MO"", ""PM"", ""CL"", ""KMB"", ""GIS"", ""SYY"", ""HSY"", ""NEE"", ""DUK"", ""SO"", ""AEP"", ""EXC"", ""XEL"", ""SRE"", ""D"", ""PEG"", ""ED"", ""PLD"", ""AMT"", ""EQIX"", ""CCI"", ""PSA"", ""O"", ""WELL"", ""SPG"", ""EQR"", ""AVB"", ""LIN"", ""FCX"", ""APD"", ""SHW"", ""ECL"", ""NEM"", ""NUE"", ""DOW"", ""DD"", ""IFF"", ""T"", ""VZ"", ""NFLX"", ""CMCSA"", ""DIS"", ""TMUS"", ""CHTR"", ""EA"", ""OMC"", ""LYV""]",long_only,1.0,False,20.0,,,758,162.45,-893.93,0.626,2.743,-17.31,False,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_147tickers_trades.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_147tickers_equity.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_147tickers_metrics.json,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_147tickers_ticker_breakdown.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_147tickers_trade_attribution.csv,False,0.0,,,,,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_147tickers_edge_audit.csv,0.0011,0.316,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_147tickers_daily_rank_ic.csv
2026-05-02T06:57:11+00:00,backtest_walkforward,c7e6039,,,,,"[""AAPL"", ""MSFT"", ""NVDA"", ""AMD"", ""GOOGL"", ""META"", ""AMZN"", ""TSLA"", ""JPM"", ""GS"", ""BAC"", ""UNH"", ""JNJ"", ""ABBV"", ""XOM"", ""CVX"", ""CAT"", ""DE"", ""MU"", ""INTC"", ""BTC-USD"", ""LLY"", ""V"", ""MA"", ""HD"", ""COST"", ""PG"", ""BRK-B""]",long_only,1.0,False,20.0,,,442,235.03,-821.35,0.685,3.291,-19.29,True,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_trades.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_equity.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_metrics.json,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_ticker_breakdown.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_trade_attribution.csv,False,0.0,,,,,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_edge_audit.csv,-0.0062,-1.511,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_daily_rank_ic.csv
2026-05-02T10:03:48+00:00,backtest_walkforward,c7e6039,,,,,"[""AAPL"", ""MSFT"", ""NVDA"", ""AMD"", ""GOOGL"", ""META"", ""INTC"", ""MU"", ""CRM"", ""ORCL"", ""ADBE"", ""AVGO"", ""TXN"", ""QCOM"", ""AMAT"", ""CSCO"", ""IBM"", ""NOW"", ""AMZN"", ""TSLA"", ""HD"", ""MCD"", ""NKE"", ""SBUX"", ""BKNG"", ""TJX"", ""LOW"", ""MAR"", ""GM"", ""F"", ""ROST"", ""EBAY"", ""JPM"", ""GS"", ""BAC"", ""V"", ""MA"", ""BRK-B"", ""WFC"", ""MS"", ""C"", ""AXP"", ""BLK"", ""SCHW"", ""USB"", ""SPGI"", ""COF"", ""PNC"", ""TRV"", ""AIG"", ""UNH"", ""JNJ"", ""ABBV"", ""LLY"", ""PFE"", ""MRK"", ""TMO"", ""ABT"", ""DHR"", ""BMY"", ""AMGN"", ""GILD"", ""CVS"", ""MDT"", ""ISRG"", ""SYK"", ""BSX"", ""CI"", ""XOM"", ""CVX"", ""COP"", ""EOG"", ""SLB"", ""MPC"", ""OXY"", ""PSX"", ""VLO"", ""KMI"", ""WMB"", ""CAT"", ""DE"", ""UPS"", ""UNP"", ""BA"", ""HON"", ""GE"", ""RTX"", ""LMT"", ""MMM"", ""FDX"", ""NOC"", ""EMR"", ""ETN"", ""PH"", ""CSX"", ""COST"", ""PG"", ""KO"", ""WMT"", ""PEP"", ""MO"", ""PM"", ""CL"", ""KMB"", ""GIS"", ""SYY"", ""HSY"", ""NEE"", ""DUK"", ""SO"", ""AEP"", ""EXC"", ""XEL"", ""SRE"", ""D"", ""PEG"", ""ED"", ""PLD"", ""AMT"", ""EQIX"", ""CCI"", ""PSA"", ""O"", ""WELL"", ""SPG"", ""EQR"", ""AVB"", ""LIN"", ""FCX"", ""APD"", ""SHW"", ""ECL"", ""NEM"", ""NUE"", ""DOW"", ""DD"", ""IFF"", ""T"", ""VZ"", ""NFLX"", ""CMCSA"", ""DIS"", ""TMUS"", ""CHTR"", ""EA"", ""OMC"", ""LYV""]",long_only,1.0,False,5.0,,,1073,139.1,-940.1,0.542,2.443,-17.47,False,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_147tickers_trades.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_147tickers_equity.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_147tickers_metrics.json,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_147tickers_ticker_breakdown.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_147tickers_trade_attribution.csv,False,0.0,,,,,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_147tickers_edge_audit.csv,0.0011,0.318,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_147tickers_daily_rank_ic.csv
2026-05-02T10:07:46+00:00,backtest_walkforward,c7e6039,,,,,"[""AAPL"", ""MSFT"", ""NVDA"", ""AMD"", ""GOOGL"", ""META"", ""AMZN"", ""TSLA"", ""JPM"", ""GS"", ""BAC"", ""UNH"", ""JNJ"", ""ABBV"", ""XOM"", ""CVX"", ""CAT"", ""DE"", ""MU"", ""INTC"", ""BTC-USD"", ""LLY"", ""V"", ""MA"", ""HD"", ""COST"", ""PG"", ""BRK-B""]",long_only,1.0,False,5.0,,,582,209.85,-869.35,0.645,3.145,-19.51,False,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_trades.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_equity.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_metrics.json,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_ticker_breakdown.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_trade_attribution.csv,False,0.0,,,,,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_edge_audit.csv,0.0049,1.106,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_daily_rank_ic.csv
2026-05-02T10:12:17+00:00,backtest_walkforward,c7e6039,,,,,"[""AAPL"", ""MSFT"", ""NVDA"", ""AMD"", ""GOOGL"", ""META"", ""AMZN"", ""TSLA"", ""JPM"", ""GS"", ""BAC"", ""UNH"", ""JNJ"", ""ABBV"", ""XOM"", ""CVX"", ""CAT"", ""DE"", ""MU"", ""INTC"", ""BTC-USD"", ""LLY"", ""V"", ""MA"", ""HD"", ""COST"", ""PG"", ""BRK-B""]",long_only,1.0,False,5.0,,,582,211.03,-868.17,0.647,3.154,-19.51,False,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_trades.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_equity.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_metrics.json,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_ticker_breakdown.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_trade_attribution.csv,False,0.0,,,,,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_edge_audit.csv,0.0049,1.106,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_daily_rank_ic.csv
2026-05-02T10:15:32+00:00,backtest_walkforward,c7e6039,,,,,"[""AAPL"", ""MSFT"", ""NVDA"", ""AMD"", ""GOOGL"", ""META"", ""AMZN"", ""TSLA"", ""JPM"", ""GS"", ""BAC"", ""UNH"", ""JNJ"", ""ABBV"", ""XOM"", ""CVX"", ""CAT"", ""DE"", ""MU"", ""INTC"", ""BTC-USD"", ""LLY"", ""V"", ""MA"", ""HD"", ""COST"", ""PG"", ""BRK-B""]",long_only,1.0,False,5.0,,,582,211.03,-868.17,0.647,3.154,-19.51,False,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_trades.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_equity.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_metrics.json,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_ticker_breakdown.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_trade_attribution.csv,False,0.0,,,,,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_edge_audit.csv,0.0049,1.106,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_daily_rank_ic.csv
